"EVENTID","USERID","SESSIONID","EVENTDATE","EVENTTIMESTAMP","EVENTNAME","EVENTLEVEL","GAUSERSTARTDATE","GAUSERGENDER","GAUSERAGEGROUP","GAUSERCOUNTRY","GAUSERACQUISITIONCHANNEL","MSSINCELASTEVENT","COLLECTINSERTEDTIMESTAMP","PLATFORM","ACTION","USERCOUNTRY","OPTION","EVENTUUID","MAINEVENTID","SDKVERSION","TIMEZONEOFFSET","OPERATINGSYSTEM","USERLOCALE","CLIENTVERSION","DEVICETYPE","USERLANGUAGE","DEVICENAME","HARDWAREVERSION","OPERATINGSYSTEMVERSION","PLAYERYPOSITION","SCENENAME","PLAYERXPOSITION","CARDNAME","TOOLNAME","KILLERID","TOOLTYPE","CARDRANK","TOTALTIME","TOOLID","KILLERNAME","TOOLKEY","TOOLCATEGORY","TOOLSPECIFICTYPE"
"3008422739678642185","1c2f00b1-bd70-4526-b987-4f0f64b913dc","21044789-33ec-46d7-834f-8f3c74929365","2022-06-29","2022-06-29 03:57:34.305","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","2467","2022-06-29 03:57:38.474","PC_CLIENT",,"US",,"bd732a98-b68a-4907-9c08-1cb8db030fb6","3008422739678642185","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,"Magnet Slingshot (1)",,"Slingshot",,,,,"Slingshot126296",,
"3008436229034307588","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:51:03.99","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4","2022-06-29 04:51:05.649","MAC_CLIENT",,"US",,"4fa929fa-4c60-45c2-b077-5d35c360dc6c","3008436229034307588","Unity SDK v6.0.3","-0700",,,"1",,,,,,"24.4026775","Level 7","-50.68964",,,"156886",,,,,"LaserGun",,,
"3008436497905995782","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:51:43.432","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4983","2022-06-29 04:51:43.531","WEB",,"US",,"4cf7a349-5223-4ab0-90b5-166ad5f4d869","3008436497905995782","Unity SDK v6.0.3","-0700",,,"1",,,,,,"12.1876125","Level 7","-86.9799042",,,"58564",,,,,"Circle Saw (5)",,,
"3008436068665176068","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:34.867","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4","2022-06-29 04:50:36.169","MAC_CLIENT",,"US",,"ae2837ac-a8f3-4e00-9bbd-536c5f2bece9","3008436068665176068","Unity SDK v6.0.3","-0700",,,"1",,,,,,"23.8698483","Level 7","-61.3691673",,,"156886",,,,,"LaserGun",,,
"3008422576797065217","e8d31619-c219-4dda-bf7b-3d037aa7315f","944201e2-f284-42ee-bc6f-d2889a864cfd","2022-06-29","2022-06-29 03:56:51.52","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1365","2022-06-29 03:56:51.612","MAC_CLIENT",,"US",,"b50288dd-f0e2-4b44-a5a5-ca265ed81626","3008422576797065217","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"RopeBridge with Magnet (1)",,"Rope with Magnet",,,,,"Rope with Magnet164204",,
"3008436068681953281","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:43.163","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4","2022-06-29 04:50:44.372","MAC_CLIENT",,"US",,"29a6bae4-eedf-4bf8-88ae-552247148a6b","3008436068681953281","Unity SDK v6.0.3","-0700",,,"1",,,,,,"24.2234459","Level 7","-50.22912",,,"156886",,,,,"LaserGun",,,
"3008422785866305539","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","ede5464d-2867-4efc-b4c3-244f499a1f21","2022-06-29","2022-06-29 03:57:55.165","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","3733","2022-06-29 03:57:55.284","MAC_CLIENT",,"US",,"864e5353-782b-4e58-81bd-538de9525d57","3008422785866305539","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Rotating Magnet",,"Magnet",,,,,"Magnet105888",,
"3008434655700500481","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","235a7e77-1efc-4bec-97a3-d38a0e577a23","2022-06-29","2022-06-29 04:44:53.84","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","5","2022-06-29 04:44:54.399","MAC_CLIENT",,"US",,"454d63e3-f6ad-4168-b936-980b17b5a2d2","3008434655700500481","Unity SDK v6.0.3","-0700",,,"1",,,,,,"23.95","Level 7","-51.07",,,"146740",,,,,"LaserGun",,,
"3008422673672937472","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","ede5464d-2867-4efc-b4c3-244f499a1f21","2022-06-29","2022-06-29 03:57:30.417","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1682","2022-06-29 03:57:30.537","MAC_CLIENT",,"US",,"989e95f5-4415-40f8-9bfd-7b29dca4c572","3008422673672937472","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Rotating Magnet",,"Magnet",,,,,"Magnet105888",,
"3008436497935355906","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:52:10.045","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","2352","2022-06-29 04:52:10.139","WEB",,"US",,"eb05663b-1479-4f27-954f-bed0d1983d56","3008436497935355906","Unity SDK v6.0.3","-0700",,,"1",,,,,,"6.99385548","Level 7","-89.91146",,,"58570",,,,,"Circle Saw (4)",,,
"3008422448291999745","1c2f00b1-bd70-4526-b987-4f0f64b913dc","790eeaa0-1c3f-490f-9629-2f6432658571","2022-06-29","2022-06-29 03:56:11.62","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","4003","2022-06-29 03:56:15.786","PC_CLIENT",,"US",,"900f544c-e932-4628-a1c6-243c583a1bba","3008422448291999745","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,,"Magnet (1)",,"Magnet",,,,,"Magnet125206",,
"3008436068702924806","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:48.479","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","5","2022-06-29 04:50:49.802","MAC_CLIENT",,"US",,"435437a7-4e1b-46d7-ae2c-c78917f0d1d1","3008436068702924806","Unity SDK v6.0.3","-0700",,,"1",,,,,,"23.87602","Level 7","-47.7699852",,,"156886",,,,,"LaserGun",,,
"3008422307673767938","e8d31619-c219-4dda-bf7b-3d037aa7315f","8770b431-3c30-45d9-a378-127e23835d2b","2022-06-29","2022-06-29 03:55:35.32","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","520","2022-06-29 03:55:35.404","MAC_CLIENT",,"US",,"4d9fc3cc-b368-45e9-8209-f4d7f364799b","3008422307673767938","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 4-Jump",,,"Accelerating Trail (47)",,"Accelerator",,,,,"Accelerator162176",,
"3008435576190955530","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","3475b6be-5fe5-464f-877a-ede97f0de79a","2022-06-29","2022-06-29 04:48:24.463","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","234","2022-06-29 04:48:24.662","MAC_CLIENT",,"US",,"c0495e83-8aa7-463a-9ef4-ff218bb5a088","3008435576190955530","Unity SDK v6.0.3","-0700",,,"1",,,,,,"24.4026775","Level 7","-51.5680847",,,"-3075914",,,,,"LaserGun",,,
"3008422896235253768","1c2f00b1-bd70-4526-b987-4f0f64b913dc","21044789-33ec-46d7-834f-8f3c74929365","2022-06-29","2022-06-29 03:58:08.211","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","812","2022-06-29 03:58:12.377","PC_CLIENT",,"US",,"54cae885-3e92-4925-af66-e494bc419841","3008422896235253768","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,"Magnet (0)",,"Magnet",,,,,"Magnet126140",,
"3008436229013336076","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:59.012","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4","2022-06-29 04:51:00.573","MAC_CLIENT",,"US",,"0c42fd48-4ade-4352-ad67-ecb801ecd747","3008436229013336076","Unity SDK v6.0.3","-0700",,,"1",,,,,,"23.6157646","Level 7","-47.98475",,,"156886",,,,,"LaserGun",,,
"3008422307669573633","e8d31619-c219-4dda-bf7b-3d037aa7315f","8770b431-3c30-45d9-a378-127e23835d2b","2022-06-29","2022-06-29 03:55:29.0","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","5359","2022-06-29 03:55:29.082","MAC_CLIENT",,"US",,"17901844-655e-4637-9806-91aeb40701b8","3008422307669573633","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 4-Jump",,,"Accelerating Trail (23)",,"Accelerator",,,,,"Accelerator161994",,
"3008436068501598217","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:19.363","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1080","2022-06-29 04:50:19.469","MAC_CLIENT",,"US",,"77b9355e-faed-4eb4-9e8d-f9f8b293aa9c","3008436068501598217","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (2)",,"Magnet",,,,,"Magnet157508",,
"3008422576696401939","e8d31619-c219-4dda-bf7b-3d037aa7315f","944201e2-f284-42ee-bc6f-d2889a864cfd","2022-06-29","2022-06-29 03:56:47.683","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","3329","2022-06-29 03:56:47.77","MAC_CLIENT",,"US",,"73c43842-449e-489d-834d-f3426e4a0607","3008422576696401939","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Magnet (7)",,"Magnet",,,,,"Magnet164222",,
"3008435576266452992","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","3475b6be-5fe5-464f-877a-ede97f0de79a","2022-06-29","2022-06-29 04:48:49.408","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1","2022-06-29 04:48:51.148","MAC_CLIENT",,"US",,"0c0b10db-f1ae-4cc8-a602-997426c0cb4d","3008435576266452992","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (2)",,"Magnet",,,,,"Magnet148584",,
"3008422576801259521","e8d31619-c219-4dda-bf7b-3d037aa7315f","944201e2-f284-42ee-bc6f-d2889a864cfd","2022-06-29","2022-06-29 03:56:58.623","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","7102","2022-06-29 03:56:58.714","MAC_CLIENT",,"US",,"e28183e0-cc9f-4aae-a46a-5a0555ad1ff2","3008422576801259521","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Rope with Magnet (0)",,"Rope with Magnet",,,,,"Rope with Magnet164580",,
"3008436537844047878","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","984f2146-ff65-449a-be28-65b2693a4aa0","2022-06-29","2022-06-29 04:51:39.218","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","3833","2022-06-29 04:51:39.449","MAC_CLIENT",,"US",,"8d5fc723-c072-40f9-9eb9-94474a23f0d9","3008436537844047878","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet Slingshot (0)",,"Slingshot",,,,,"Slingshot158326",,
"3008422892187750400","e8d31619-c219-4dda-bf7b-3d037aa7315f","b2c14b79-0f00-4240-87a7-1fd7cf248cd1","2022-06-29","2022-06-29 03:58:30.172","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1693","2022-06-29 03:58:30.257","MAC_CLIENT",,"US",,"a653c06d-7efb-4036-9798-862fa37c423e","3008422892187750400","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Magnet (0)",,"Magnet",,,,,"Magnet167070",,
"3008436228954615808","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:53.747","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","552","2022-06-29 04:50:54.343","MAC_CLIENT",,"US",,"90555808-07ce-4a68-a96d-92e06a9b39f8","3008436228954615808","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (3)",,"Magnet",,,,,"Magnet156530",,
"3008422449655148547","e8d31619-c219-4dda-bf7b-3d037aa7315f","944201e2-f284-42ee-bc6f-d2889a864cfd","2022-06-29","2022-06-29 03:56:33.904","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1430","2022-06-29 03:56:34.003","MAC_CLIENT",,"US",,"30a886a7-7195-47b4-a259-1706b5abc308","3008422449655148547","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Small Magnet (1)",,"Magnet",,,,,"Magnet-8198876",,
"3008436068690341890","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:43.215","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","11","2022-06-29 04:50:44.372","MAC_CLIENT",,"US",,"24771b6b-df44-4a9a-af3e-da5a3fca81a4","3008436068690341890","Unity SDK v6.0.3","-0700",,,"1",,,,,,"23.7708054","Level 7","-50.22912",,,"156886",,,,,"LaserGun",,,
"3008434346400002048","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","0471bc9c-460c-4eef-8d37-5484d695f647","2022-06-29","2022-06-29 04:43:56.775","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1384","2022-06-29 04:43:56.912","MAC_CLIENT",,"US",,"80b35288-34e1-43e1-81af-1e14bf8feede","3008434346400002048","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 6-Magnet",,,"Rope with Magnet (1)",,"Rope with Magnet",,,,,"Rope with Magnet144866",,
"3008435576220315648","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","3475b6be-5fe5-464f-877a-ede97f0de79a","2022-06-29","2022-06-29 04:48:25.98","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1","2022-06-29 04:48:27.131","MAC_CLIENT",,"US",,"12a28d96-8c7d-426a-8756-95aba296203a","3008435576220315648","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (3)",,"Magnet",,,,,"Magnet148382",,
"3008422785862111237","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","ede5464d-2867-4efc-b4c3-244f499a1f21","2022-06-29","2022-06-29 03:57:44.513","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4048","2022-06-29 03:57:44.631","MAC_CLIENT",,"US",,"9c15754a-99fc-4ac7-954f-c5fbc231ea57","3008422785862111237","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Rotating Magnet",,"Magnet",,,,,"Magnet105888",,
"3008436052068302848","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:50:32.75","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","3749","2022-06-29 04:50:32.851","WEB",,"US",,"d239c541-1188-4fb6-b0db-09dce73e829c","3008436052068302848","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Rotating Magnet (1)",,"Magnet",,,,,"Magnet59460",,
"3008422739682836483","1c2f00b1-bd70-4526-b987-4f0f64b913dc","21044789-33ec-46d7-834f-8f3c74929365","2022-06-29","2022-06-29 03:57:37.565","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1792","2022-06-29 03:57:41.736","PC_CLIENT",,"US",,"229d0aa5-2ce7-45ad-b6ff-106eb3fc21b6","3008422739682836483","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,"Magnet Slingshot (1)",,"Slingshot",,,,,"Slingshot126296",,
"3008436068560318464","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:25.963","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1","2022-06-29 04:50:35.027","MAC_CLIENT",,"US",,"2fbd4708-d8b4-450a-9d54-1189e6e4ae47","3008436068560318464","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (3)",,"Magnet",,,,,"Magnet156530",,
"3008422739687030785","1c2f00b1-bd70-4526-b987-4f0f64b913dc","21044789-33ec-46d7-834f-8f3c74929365","2022-06-29","2022-06-29 03:57:43.41","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","2295","2022-06-29 03:57:47.574","PC_CLIENT",,"US",,"26aa352a-ebd6-4528-84fc-784fd4faf1cc","3008422739687030785","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,"Magnet Slingshot (3)",,"Slingshot",,,,,"Slingshot126048",,
"3008436228644237313","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:52.127","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1","2022-06-29 04:50:54.343","MAC_CLIENT",,"US",,"abe80dce-c012-42d7-837c-979eafe72f68","3008436228644237313","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (3)",,"Magnet",,,,,"Magnet156530",,
"3008422731046764547","e8d31619-c219-4dda-bf7b-3d037aa7315f","943a2986-65de-4204-9167-3ab28e43469c","2022-06-29","2022-06-29 03:57:22.486","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","3186","2022-06-29 03:57:22.579","MAC_CLIENT",,"US",,"891d1bbd-39e4-4b56-8ea3-9d990106b11c","3008422731046764547","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"RopeBridge with Magnet (0)",,"Rope with Magnet",,,,,"Rope with Magnet165968",,
"3008436068673564674","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:35.864","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1","2022-06-29 04:50:43.252","MAC_CLIENT",,"US",,"7bd31ca2-14a3-4027-ae98-bdfc9d07fc87","3008436068673564674","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (3)",,"Magnet",,,,,"Magnet156530",,
"3008436229013336067","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:59.004","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4","2022-06-29 04:51:00.573","MAC_CLIENT",,"US",,"e78019ac-fc01-4179-9606-bb3f92f294c5","3008436229013336067","Unity SDK v6.0.3","-0700",,,"1",,,,,,"23.6157646","Level 7","-47.98475",,,"156886",,,,,"LaserGun",,,
"3008436537848242180","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","984f2146-ff65-449a-be28-65b2693a4aa0","2022-06-29","2022-06-29 04:51:41.449","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1905","2022-06-29 04:51:41.754","MAC_CLIENT",,"US",,"bb412268-39cd-433a-b96f-22fe201639de","3008436537848242180","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (0)",,"Magnet",,,,,"Magnet158236",,
"3008422576805453827","e8d31619-c219-4dda-bf7b-3d037aa7315f","944201e2-f284-42ee-bc6f-d2889a864cfd","2022-06-29","2022-06-29 03:57:06.713","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","877","2022-06-29 03:57:06.808","MAC_CLIENT",,"US",,"5ecfa390-b979-4158-978b-3a9ecb5682d8","3008422576805453827","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Rope with Magnet (0)",,"Rope with Magnet",,,,,"Rope with Magnet164580",,
"3008435912381091844","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:50:08.999","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","8157","2022-06-29 04:50:09.189","MAC_CLIENT",,"US",,"160efb07-9bde-49b3-942f-2666b15f1b73","3008435912381091844","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Accelerating Trail (6)",,"Accelerator",,,,,"Accelerator156954",,
"3008422307673767937","e8d31619-c219-4dda-bf7b-3d037aa7315f","8770b431-3c30-45d9-a378-127e23835d2b","2022-06-29","2022-06-29 03:55:34.8","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","5441","2022-06-29 03:55:34.886","MAC_CLIENT",,"US",,"82017bde-9752-4f35-af7d-0dddb78bdbf9","3008422307673767937","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 4-Jump",,,"Accelerating Trail (23)",,"Accelerator",,,,,"Accelerator161994",,
"3008436229051084800","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:51:05.186","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1","2022-06-29 04:51:16.657","MAC_CLIENT",,"US",,"6f24ea61-5d0d-4f2c-bc95-878b188b4b09","3008436229051084800","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Magnet (3)",,"Magnet",,,,,"Magnet156530",,
"3008422896235253765","1c2f00b1-bd70-4526-b987-4f0f64b913dc","21044789-33ec-46d7-834f-8f3c74929365","2022-06-29","2022-06-29 03:58:07.399","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","5008","2022-06-29 03:58:11.571","PC_CLIENT",,"US",,"b0734f14-2445-4ba1-bb73-a26ef6a722ff","3008422896235253765","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,"Magnet (0)",,"Magnet",,,,,"Magnet126140",,
"3008436497981493252","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:52:33.365","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4621","2022-06-29 04:52:33.615","WEB",,"US",,"8b7f12fd-749d-4a5f-a111-ccd0774647ec","3008436497981493252","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Rotating Magnet",,"Magnet",,,,,"Magnet59452",,
"3008422449659342848","e8d31619-c219-4dda-bf7b-3d037aa7315f","944201e2-f284-42ee-bc6f-d2889a864cfd","2022-06-29","2022-06-29 03:56:34.395","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","491","2022-06-29 03:56:34.489","MAC_CLIENT",,"US",,"a05255be-43d8-4b43-8c9b-3a8a9ef71928","3008422449659342848","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Magnet (9)",,"Magnet",,,,,"Magnet164436",,
"3008436206905167883","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:51:08.462","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","784","2022-06-29 04:51:08.569","WEB",,"US",,"6849561a-c944-4db5-8223-f6ac9afe3ff4","3008436206905167883","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Accelerating Trail (5)",,"Accelerator",,,,,"Accelerator59226",,
"3008422449659342852","e8d31619-c219-4dda-bf7b-3d037aa7315f","944201e2-f284-42ee-bc6f-d2889a864cfd","2022-06-29","2022-06-29 03:56:35.759","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1","2022-06-29 03:56:36.986","MAC_CLIENT",,"US",,"f1a4eee1-86f8-4fc2-be6a-c82068e5a877","3008422449659342852","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Small Magnet (0)",,"Magnet",,,,,"Magnet-8198848",,
"3008436206607372290","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:50:50.299","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","11153","2022-06-29 04:50:50.552","WEB",,"US",,"27815bd3-2105-4cd3-8bff-556e9e1f4d72","3008436206607372290","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Accelerating Trail (1)",,"Accelerator",,,,,"Accelerator59262",,
"3008422892183556102","e8d31619-c219-4dda-bf7b-3d037aa7315f","b2c14b79-0f00-4240-87a7-1fd7cf248cd1","2022-06-29","2022-06-29 03:58:28.479","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","2419","2022-06-29 03:58:28.569","MAC_CLIENT",,"US",,"25e8e4c5-180e-461c-8218-a4807b5200e7","3008422892183556102","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Magnet (2)",,"Magnet",,,,,"Magnet166166",,
"3008436497939550208","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:52:25.165","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","4916","2022-06-29 04:52:25.261","WEB",,"US",,"3e791311-3aa7-45e1-9f02-17dbb73eaf97","3008436497939550208","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Rotating Magnet",,"Magnet",,,,,"Magnet59452",,
"3008422314934108160","1c2f00b1-bd70-4526-b987-4f0f64b913dc","d549f3ed-6c3b-4921-a8c0-4f0916558202","2022-06-29","2022-06-29 03:55:53.738","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","8166","2022-06-29 03:55:57.911","PC_CLIENT",,"US",,"441f0baf-e725-43c2-ad63-52d24e0b8c1f","3008422314934108160","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,,"Accelerating Trail (0)",,"Accelerator",,,,,"Accelerator124612",,
"3008436052068302856","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:50:37.579","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1000","2022-06-29 04:50:37.679","WEB",,"US",,"5ee830fc-7dda-4d53-9760-cb6f4f1eda76","3008436052068302856","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Rotating Magnet (1)",,"Magnet",,,,,"Magnet59460",,
